"ProteinID","p.value","FDR","log10FDR","meanGroup1","meanGroup2","logFoldChange"
"CCDC90B",0.317366698546239,0.385648221286386,0.413808667380127,1120.58823529412,1250.72222222222,-0.109867404726178
"CCK",0.655023872110248,0.525620346825502,0.279327831532358,1323.05882352941,1294.68518518519,0.0216787810189923
"CCL1",0.190607374555392,0.324981745332206,0.488141033249273,5431.58823529412,6645.31481481481,-0.201680483371968
"CCL11",0.479966976767064,0.458210512821191,0.338934950921705,15441.4117647059,13965.5,0.1004629734032
"CCL13",0.351842339371173,0.403560412348695,0.394091442885457,551.705882352941,670.055555555556,-0.194345545234356
"CCL14",0.00973473000857382,0.137966512578085,0.86022631336257,9138.35294117647,6625.09259259259,0.321615817840092
"CCL15",0.736424905590445,0.550582677396537,0.259177456635827,33023,32500.0185185185,0.0159636292567673
"CCL16",0.556802833767813,0.487996487486831,0.311583303961586,27481.3529411765,28592.3333333333,-0.0396309168123479
"CCL17",0.149099205312318,0.304219087141911,0.516813541169424,1529.52941176471,1269.37037037037,0.186439107910429
"CCL18",0.257599018044305,0.358534351801585,0.445469227490879,92292.1764705882,83057.0925925926,0.105431142061915
"CCL19",0.366074882793344,0.409911583269236,0.387309809229645,716.941176470588,813.185185185185,-0.125965067616067
"CCL2",0.343153359817345,0.399289241471154,0.398712391365035,529.529411764706,591.685185185185,-0.110986001859483
"CCL20",0.212763309623941,0.336083475780309,0.473552839966842,257.705882352941,302,-0.158608073617187
"CCL21",0.550617594967885,0.486426651075296,0.312982638303878,4966.82352941176,4791.96296296296,0.0358403750352624
"CCL22",0.642802914541187,0.519890679370546,0.28408796855262,21560.1764705882,23817.6666666667,-0.0995796711305819
"CCL23",0.0951870720885373,0.280018802715332,0.552812805652979,19283.3235294118,16908.9907407407,0.131395179594594
"CCL24",0.128084102991842,0.296367480179625,0.528169452357241,902.705882352941,1039.35185185185,-0.140955789798887
"CCL25",0.457456027025863,0.447970361031862,0.348750719185176,4544.47058823529,4353.44444444444,0.0429438805278016
"CCL26",0.29058779122715,0.373378654317098,0.427850513856889,1308.76470588235,1428.2962962963,-0.0873986130720002
"CCL27",0.708549978996782,0.542206715241062,0.265835107976341,1493.47058823529,1605.81481481481,-0.0725286352417039
"CCL28",0.755099251478902,0.555324468605866,0.255453190301266,14383.0588235294,17241.9444444444,-0.181294002267376
"CCL3",0.139744355915447,0.301753344576654,0.520347907566535,1530.17647058824,1386.09259259259,0.0988943648482407
"CCL3L1",0.612812575974047,0.508156790860567,0.294002266260514,3466.47058823529,3675.01851851852,-0.0584212169111563
"CCL4L1",0.40009037476373,0.425999613983015,0.370590794430432,1004.58823529412,637.944444444444,0.454081818531311
"CCL5",0.106116682709872,0.289037804250148,0.539045350656982,68135.6470588235,57612.4444444444,0.167761934124593
"CCL7",0.484781069083198,0.461002073338355,0.336297121383927,1627.35294117647,1555.09259259259,0.045419643359775
"CCL8",0.175417159054933,0.318122498576255,0.497405615199481,908.882352941176,796.240740740741,0.132314082858499
"CCM2",0.85251379168461,0.580983886466953,0.235835912558947,6890.82352941176,7533.83333333333,-0.0892133838923038
"CCNA1",0.392657269459171,0.423476817734606,0.373170359136123,963.058823529412,1081.7037037037,-0.11617808704001
"CCNA2",0.148493189131885,0.304219087141911,0.516813541169424,1312.88235294118,1519.07407407407,-0.145875997864552
"CCNB1",0.240494997658925,0.347450926714054,0.459106525641565,761.470588235294,810.703703703704,-0.0626510923794035
"CCNB1IP1",0.833170616275919,0.576935867344164,0.238872460685747,1450.23529411765,1538.2037037037,-0.0588894943815422
"CCNB2",0.104179292343861,0.288470576276397,0.539898477872118,2942.64705882353,3206,-0.0857145177737803
"CCNH",0.896607178630284,0.594021743555827,0.226197657824391,929.441176470588,895.592592592593,0.037097906225484
"CCPG1",0.751784425392334,0.554698467204865,0.255943034202991,2312.23529411765,2305.83333333333,0.00277257243312998
"CCS",0.308959157948134,0.380597252640422,0.419534351013294,406.529411764706,435.925925925926,-0.0698160542148151
"CCT5",0.888190047675732,0.591659295347148,0.227928308049676,101338.117647059,105999.666666667,-0.0449733242071597
"CCT7",0.615646844580289,0.509633738995678,0.292741828367729,13122.4705882353,13102.2222222222,0.00154422171372151
"CCT8",0.150703293229306,0.30435100198947,0.516625264117047,53621.1176470588,47907.1666666667,0.11267786595376
"CD109",0.00527432653043314,0.115096724911894,0.938937034084617,916.294117647059,1156.51851851852,-0.232832091826747
"CD14",0.0357004498849493,0.219529343310332,0.658507421726949,11364.8823529412,13787.5185185185,-0.193235622165007
"CD160",0.55638568510412,0.487996487486831,0.311583303961586,327.470588235294,321.018518518519,0.0198994325724422
"CD163",0.550791089462922,0.486426651075296,0.312982638303878,3569.88235294118,3766.37037037037,-0.053579130332253
"CD164L2",0.017927062439923,0.179919145979484,0.744922619029059,524.823529411765,599.407407407407,-0.132879441211258
"CD177",0.73842074450223,0.551346237386287,0.25857558488389,1060.47058823529,1003.94444444444,0.0547760752523234
"CD1A",0.0253072412113392,0.196484952548275,0.70667070368795,1134.47058823529,1330.68518518519,-0.159527886374628
"CD1D",0.104726198059805,0.288643866627207,0.539637666359563,961.941176470588,1081.75925925926,-0.1173906369108
"CD2",0.900879017569229,0.594698201492875,0.225703374907316,3434.41176470588,5794.03703703704,-0.52298362816404
"CD200",0.99553065655734,0.616576208800186,0.210013236966204,3062.52941176471,2932.12962962963,0.0435121846036201
"CD200R1",0.36256485074897,0.407540299951393,0.389829439240249,1063.29411764706,1127.16666666667,-0.0583353618719308
"CD200R1L",0.331685423352655,0.393821458218268,0.404700624074253,938.411764705882,1287.42592592593,-0.316211263376591
"CD207",0.0432287861165087,0.231230777487289,0.635954360548665,397.941176470588,473.481481481481,-0.173808605453055
"CD209",0.842819989553804,0.579499262638592,0.236947112301238,1580.41176470588,1649.64814814815,-0.0428765979670922
"CD226",0.0746530101977773,0.263594900596341,0.579062995687632,2738.05882352941,2542.25925925926,0.0741960529248865
"CD244",0.0959500631025534,0.281207406980113,0.550973244220404,196,272.388888888889,-0.329116124524551
"CD247",0.467447570845104,0.451248858324988,0.345583883864757,810.941176470588,882.703703703704,-0.0847940685084879
"CD248",0.782382916584249,0.560916519992918,0.251101769054287,10350,10329.6666666667,0.00196650557417044
"CD27",0.00153575972145376,0.0651478404937006,1.18609997561085,2125.64705882353,1830.57407407407,0.149446634957019
"CD274",0.565962638697807,0.491714022808276,0.308287406228008,1930.94117647059,1830.94444444444,0.0531756166684159
"CD300A",0.874121494875943,0.588989869686663,0.229892174783385,12966.1176470588,12851.4074074074,0.00888628900411
"CD300C",0.491523798978269,0.463051333731678,0.33437086055741,3034.17647058824,3264.48148148148,-0.0731608953632262
"CD300E",0.49835364942181,0.465411253962635,0.332163119384528,865.058823529412,940.148148148148,-0.083239958558751
"CD300LB",0.178885902084203,0.319659826910331,0.495311940041845,192.294117647059,206.703703703704,-0.07226032211611
"CD300LF",0.26362463846142,0.361512999204422,0.44187608182381,857.764705882353,903.981481481482,-0.0524790487853379
"CD320",0.00109911058699132,0.0579422770754271,1.23700444144395,4664.41176470588,2719.16666666667,0.539636270077119
"CD33",0.336955422048981,0.394826102814233,0.403594142898447,2862.23529411765,3180.57407407407,-0.105458816003823
"CD36",0.349936898988971,0.402650576246572,0.395071675037896,26130.3529411765,29827.9259259259,-0.132347479738343
"CD37",0.306612879300149,0.379797860453544,0.420447486138856,1678.35294117647,1742.64814814815,-0.0375929601369797
"CD38",0.425555570388596,0.437447825559145,0.359073737894195,794.705882352941,808.388888888889,-0.0170711539660855
"CD3E",0.671114265917075,0.529446491974777,0.276177924913112,2030,2091.83333333333,-0.0300050813965582
"CD3G",0.931664338054134,0.60187901341959,0.220490799580951,1373.23529411765,1385.14814814815,-0.00863761572409255
"CD4",0.46449176104063,0.449442907700262,0.347325468436877,1150.52941176471,1324.35185185185,-0.140700976843424
"CD40LG",0.733504732993196,0.54952233821823,0.260014648704133,531.352941176471,515.907407407407,0.0294991667227881
"CD44",0.383005382488471,0.418177277090276,0.378639569563341,428.647058823529,472.444444444444,-0.0972862885115531
"CD46",0.333950817858393,0.393827987587533,0.404693423741523,2934.94117647059,2721.68518518519,0.0754361691499756
"CD47",0.760914293704942,0.556534330506199,0.254508040512495,1594.82352941176,1571.07407407407,0.0150035811801429
"CD48",0.617271424880896,0.509995047807724,0.292434041000535,11461,12458.5555555556,-0.0834576126043256
"CD5",0.235581859383714,0.346335035423458,0.460503572783662,9417.73529411765,8425.5462962963,0.111326328620231
"CD55",0.605817655012714,0.506495576563013,0.295424343161871,12293.2352941176,11525.4074074074,0.0644951968566271
"CD58",0.978345089134934,0.613461149446764,0.212212935977154,2277,2458.35185185185,-0.0766323594044841
"CD59",0.846495437681682,0.580019466101561,0.236557430784257,7289,7159.61111111111,0.0179106969932121
"CD5L",0.783591108724541,0.560916519992918,0.251101769054287,9606.29411764706,9402.09259259259,0.0214862401585895
"CD63",0.551401446889134,0.486426651075296,0.312982638303878,2788.23529411765,3559.62962962963,-0.244247618186049
"CD68",0.134702647674142,0.29914831704652,0.52411343607604,5353.82352941176,4624.72222222222,0.146394674940995
"CD69",0.0321829482439142,0.215561020953972,0.666429768137683,2152.17647058824,1440.51851851852,0.401476510920557
"CD7",0.561506157053343,0.489203720361349,0.310510248842905,1072.58823529412,1242.14814814815,-0.146767619214094
"CD70",0.0234454449089339,0.191785883334403,0.717183362835839,714.764705882353,830.833333333333,-0.150475807315488
"CD72",0.234168214760009,0.346189580603237,0.460686007386722,1724,1594.87037037037,0.0778547118025471
"CD74",0.437177578498258,0.442165847936857,0.354414804555482,1172.32352941176,1091.86111111111,0.0711040204399637
"CD79A",3.86187349753064e-05,0.0142343913697012,1.84666109756734,4730,2864.44444444444,0.50155078232902
"CD79B",0.199255750961643,0.329135990919327,0.482624625140974,831.764705882353,900.240740740741,-0.0791126218729027
"CD80",0.249307363696298,0.352695937762187,0.452599542367175,305.823529411765,371.981481481481,-0.195835837742774
"CD81",0.167769650654197,0.313829394629954,0.503306380928458,542.941176470588,457.037037037037,0.172236551985632
"CD83",0.368124084924544,0.410772093718463,0.386399068375028,365.176470588235,352.259259259259,0.0360132813287822
"CD86",0.00170715373153188,0.0675253360152097,1.17053324602702,751.529411764706,966.092592592593,-0.251149335325547
"CD8A",0.519017131701025,0.473220695402444,0.32493627058987,29078.5294117647,27213.037037037,0.0663039196468064
"CD8B",0.536864721307823,0.480407926278347,0.318389835760076,2019.17647058824,2124.01851851852,-0.0506200815833217
"CD9",0.0621643152076698,0.251328613040236,0.599758065414196,1090.23529411765,1161.7962962963,-0.063573799561653
"CD93",0.901680839566098,0.594825056403553,0.225610745549205,6212.82352941176,5615.09259259259,0.101157388959931
"CD96",0.47437614618462,0.455099624269966,0.341893523046777,5209.41176470588,4893.57407407407,0.0625440133370112
"CD97",0.769634305890206,0.55797984042298,0.253381491655999,5863.41176470588,5898.14814814815,-0.00590678187176308
"CD99L2",0.41984566409725,0.43408106611901,0.362429156938002,828.235294117647,772.222222222222,0.0700249244331989
"CDC25A",0.000627091201533576,0.0483028718813235,1.31602704719605,7196.64705882353,505.12962962963,2.65655542159269
"CDC25B",0.275215795062785,0.36565435623457,0.436929248228067,6184.35294117647,5959.07407407407,0.0371072706294216
"CDC2CCNB1",0.882073389702589,0.590543224841676,0.228748308680129,1100.76470588235,1110.5,-0.00880523891290965
"CDC34",0.0174338876789403,0.179905577528914,0.744955372215977,4590.70588235294,2383.98148148148,0.655261817915458
"CDC37",0.0361619048091454,0.220055417216084,0.657467935721378,2161.64705882353,1681.27777777778,0.251316372023174
"CDC42",0.165064211543332,0.313200384583919,0.504177713336408,21194.5882352941,18845.0555555556,0.117495302429406
"CDC42BPA",0.002430671978077,0.0807803370086854,1.09269433932266,6099.41176470588,2779.61111111111,0.785881304686205
"CDC42BPB",0.399377380148344,0.425913432527783,0.370678662859565,6475.17647058824,5628.22222222222,0.140182237772377
"CDCP1",0.00271247536253142,0.0822051696302859,1.08510087015691,6067.73529411765,4199.24074074074,0.368081704351281
"CDE",0.514853076751812,0.47127506146548,0.326725541259859,2148.05882352941,2232.7962962963,-0.0386901829402551
"CDH1",0.759673414679241,0.556398217579203,0.254614269939438,1616.41176470588,1740.11111111111,-0.0737402356141729
"CDH11",0.906390331403758,0.595806684247793,0.224894628822136,4315,4729.37962962963,-0.0916967128401756
"CDH12",0.56964824109322,0.492872947873772,0.307265018143833,4091.64705882353,2932.64814814815,0.333041773188064
"CDH15",0.0305257984217544,0.211228495947577,0.675247493344762,2480.23529411765,2836.78703703704,-0.134318654418247
"CDH17",0.232572687208563,0.345483004433101,0.461573312291141,4527.41176470588,5332.51851851852,-0.163673222281907
"CDH2",0.490977736552128,0.463009584385301,0.334410018911708,1904.47058823529,2479.85185185185,-0.263994757718696
"CDH3",0.605136548891097,0.506070686173962,0.295788818197233,25360.8235294118,24425.9814814815,0.037558221998222
"CDH5",0.662320580033363,0.527804591085586,0.277526836407625,10387.7647058824,10720.537037037,-0.0315326081520736
"CDH6",0.876766443828378,0.589430485879009,0.22956740580093,605.941176470588,612.444444444444,-0.0106753225297978
"CDH7",0.447744650006214,0.445708007268792,0.350949563622117,15309.8823529412,15074.7222222222,0.0154792092553587
"CDH8",0.456358995114506,0.447708107419317,0.349005041029574,1240.94117647059,1342.85185185185,-0.0789254951077902
"CDHR1",0.752887376936134,0.554935834999493,0.255757229700091,1289.23529411765,1289.66666666667,-0.000334539706900383
"CDHR3",0.151247046150514,0.30435100198947,0.516625264117047,899.529411764706,1229.62962962963,-0.312596538140164
"CDHR5",0.800794827816935,0.567540750058819,0.246002950187146,2347.88235294118,2309.64814814815,0.0164185993762434
"CDK2AP1",0.586568638742611,0.49967949307732,0.301308473703523,332.176470588235,342.925925925926,-0.0318480988270974
"CDK2AP2",0.454430732314195,0.447101952234057,0.349593433816541,366.529411764706,377.240740740741,-0.0288047847652774
"CDK2CCNA2",0.20676537706651,0.333649870586521,0.476709039263894,760.411764705882,933.888888888889,-0.205497386278765
"CDK5CDK5R1",0.169341794367771,0.314509513025458,0.502366213837219,3188.64705882353,3801.48148148148,-0.175794146961465
"CDK8CCNC",0.86876726035547,0.587274835312837,0.231158608247664,4363.58823529412,4551.83333333333,-0.0422353735742023
"CDKN1A",0.833759452279608,0.577070571441681,0.238771072609319,1429,1445.09259259259,-0.0111984984825122
"CDKN1B",0.293036692347364,0.37422537504424,0.426866767696353,3455.35294117647,2493.59259259259,0.326200126844714
"CDKN2B",0.359418191728946,0.405449048843683,0.39206371407017,1790.23529411765,1610.55555555556,0.105767875404307
"CDKN2C",0.615175943974652,0.509516955884794,0.292841358812271,972.941176470588,929.87037037037,0.0452784347879199
"CDKN2D",0.0937534014898254,0.279448245750846,0.553698612343007,12690.1764705882,10798.4444444444,0.161426097066708
"CDKN3",0.909583757672859,0.595806684247793,0.224894628822136,1838.23529411765,4990.38888888889,-0.998707808245632
"CDNF",0.214911147025632,0.337025370489887,0.472337405214609,3001.11764705882,2708.68518518519,0.102521422669118
"CDON",0.165359771003938,0.313200384583919,0.504177713336408,4529,5375.40740740741,-0.171333203294183
"CDSN",0.0402706837435409,0.230637893515543,0.637069337142367,6833,5179.7037037037,0.277015961220435
"CDY1",0.107790621467803,0.290605945535313,0.536695504674046,581.705882352941,691.740740740741,-0.173246270095503
"CDYL2",0.917571829327004,0.598515620097641,0.222924510865439,711.588235294118,811.333333333333,-0.131179561975731
"CEACAM19",0.140956861681649,0.301753344576654,0.520347907566535,893.705882352941,1019.27777777778,-0.131472864095005
"CEACAM20",0.353952495271057,0.404381887398392,0.39320830505704,158.705882352941,295.925925925926,-0.623056480044506
"CEACAM21",0.966799449617617,0.61093314248771,0.214006314204866,1355.88235294118,1425.25925925926,-0.049901308108054
"CEACAM3",0.0282749001933271,0.20384538755185,0.690699110964057,2100.70588235294,1958.77777777778,0.0699527267352427
"CEACAM4",0.395705088795724,0.423952091731426,0.37268321763423,1108.41176470588,1225.90740740741,-0.100753162440277
"CEACAM7",0.55298960525759,0.486530712395879,0.312889739562006,1404.11764705882,1921.40740740741,-0.313648845905145
"CEACAM8",0.51478194279205,0.47127506146548,0.326725541259859,6221.47058823529,7693.92592592593,-0.212424868989284
"CEBPA",0.308109129172934,0.380483284680158,0.419664417817526,526.588235294118,606.555555555556,-0.141377418509993
"CEBPB",0.115428311150026,0.295049055628129,0.530105771081409,1329.64705882353,1501.46296296296,-0.121526403734306
"CEBPG",0.118213279376466,0.295164290068699,0.529936186023174,599.470588235294,894.666666666667,-0.400404296650985
"CECR1",0.884388118177802,0.590886826815156,0.228495692039725,24188.6470588235,25117.2037037037,-0.0376696245898762
"CEL",0.0303012153224186,0.211039144958057,0.675636981372909,7728,5740.05555555556,0.297381207957365
"CELA1",0.47797702977804,0.456459646210191,0.340597610688044,43409.9411764706,41119.8703703704,0.0541970055715469
"CELA2A",0.436585815795111,0.442165847936857,0.354414804555482,3751.29411764706,3986.85185185185,-0.0609010314200603
"CELA3B",0.0432580118143574,0.231230777487289,0.635954360548665,1482.52941176471,1333.07407407407,0.106262081894039
"CELF2",0.714280284858385,0.543079339553344,0.265136718821531,6497.17647058824,8469.77777777778,-0.265136578542884
"CENPV",0.958669532170441,0.60745869011576,0.216483250675793,470.176470588235,472.148148148148,-0.004184715963095
"CENPW",0.0319616576783232,0.214934535856546,0.667693796109967,1387.11764705882,1246.33333333333,0.107022051647948
"CER1",0.208160374885886,0.333888745306335,0.476398219860673,682.235294117647,749.648148148148,-0.0942293562690874
"CERS5",0.297658351597732,0.376372673477823,0.424381916032798,636.823529411765,684.611111111111,-0.0723583727412512
"CES1",0.613129638681801,0.508253566548028,0.293919565121418,9002.11764705882,8775.74074074074,0.0254686630881249
"CETN2",0.0303689758342314,0.211039144958057,0.675636981372909,8670.58823529412,7251.62962962963,0.178710415590251
"CETN3",0.23154819227578,0.345121398337738,0.462028112595225,1288.94117647059,1156.81481481481,0.108150708843236
"CFAP45",0.943778794804429,0.604675477119097,0.218477644041346,814.117647058824,812.648148148148,0.00180665135043707
"CFB",0.195090259205426,0.326304737411304,0.486376620920515,44231.2941176471,41179.9074074074,0.0714820971604797
"CFC1",0.709702060335427,0.542426390584754,0.265659188966738,3047.70588235294,3034.01851851852,0.00450115330504632
"CFD",0.196861370403344,0.327536897695218,0.484739768762886,35122.8235294118,41355.5185185185,-0.163354709137052
"CFH",0.770147715388475,0.55797984042298,0.253381491655999,123375,124649.185185185,-0.010274775372937
"CFHR1",0.658804568949989,0.526435933576887,0.278654474216414,37260.9411764706,36776.4074074074,0.0130890880348643
"CFHR2",0.0179091057688859,0.179919145979484,0.744922619029059,3320.82352941176,2651.01851851852,0.225268890429813
"CFHR3",0.131098129335909,0.297512003330069,0.526495507667024,628.411764705882,855.777777777778,-0.308815109148964
"CFHR4",0.880247245011854,0.590263961823748,0.228953731532084,40226.6470588235,40744.5925925926,-0.0127934955788593
"CFHR5",0.0906488508771235,0.276531955029956,0.558254675963953,133214.529411765,169784.12962963,-0.242566972604935
"CFI",0.246359849656238,0.351242308652307,0.454393176969949,61528.4705882353,59033.7037037037,0.041391474064234
"CFL1",0.955318627074666,0.60745869011576,0.216483250675793,2728.70588235294,2730.51851851852,-0.000664063646806603
"CFL2",0.0236594181826345,0.191785883334403,0.717183362835839,880.588235294118,551.333333333333,0.468250546441931
"CFLAR",0.902437603494632,0.595056057488704,0.225442119462642,310.529411764706,337.962962962963,-0.0846576916789632
"CFP",0.401802171990247,0.427277541172562,0.369289934239118,30328.4705882353,32163.5925925926,-0.0587482533206298
"CFTR",0.757344796812286,0.555759253895161,0.255113297172121,3852.11764705882,3967.05555555556,-0.0294011105783028
"CGA",0.604016639642999,0.505712071994731,0.296096679078311,3065.82352941176,3722.24074074074,-0.194009615083148
"CGACGB",0.59215498857791,0.502136130808687,0.299178528184915,17864.3529411765,31286.7962962963,-0.560388893514434
"CGAFSHB",0.705187285804437,0.540868471214789,0.266908334099674,1362.64705882353,1541.94444444444,-0.123615071433564
"CGALHB",0.548815081065025,0.485902383884539,0.313450970240635,2147.29411764706,2172.40740740741,-0.0116274573844692
"CGATSHB",0.18251433873889,0.321779642415714,0.492441435271749,709.764705882353,830.314814814815,-0.156871408889612
"CGB2",0.00659964319947131,0.126256826159775,0.89874513215282,9518,5979.92592592593,0.464776561782006
"CGREF1",0.00190827374859048,0.0698194672950913,1.15602346906645,12214.4705882353,9721.5,0.228281435098025
"CHAD",0.0409683441797011,0.231230777487289,0.635954360548665,5481,8878.64814814815,-0.482361743782187
"CHCHD10",0.00698685595925686,0.129434647414504,0.887949454990218,3527.23529411765,2638.33333333333,0.290366956617259
"CHD7",0.0586615617035764,0.247983564334863,0.605577102057699,506.176470588235,579.407407407407,-0.135120505281652
"CHEK1",0.0644157012750485,0.253646778019914,0.595770649991794,1028.05882352941,1212.37037037037,-0.164905040351355
"CHEK2",0.050528498050402,0.239704985666002,0.620322932905372,804.764705882353,982.87037037037,-0.199927296143284
"CHFR",0.0686163871691605,0.259139234986238,0.586466827662498,1216.52941176471,1350.53703703704,-0.104500258245119
"CHGA",0.00308123474536601,0.0875615425503988,1.05768659617645,34648,48591.2407407407,-0.338203279078442
"CHGB",0.767837287344158,0.55784307532109,0.253487953583831,1145.29411764706,1074.33333333333,0.0639611611627013
"CHI3L1",0.932740011422464,0.602118235435936,0.220318219779603,26326.6470588235,21060.7962962963,0.223168305568626
"CHI3L2",0.402453396691384,0.427633375940589,0.368928406313683,1165.17647058824,2192.88888888889,-0.632347249444867
"CHIA",0.291927152226091,0.37386246959391,0.427288129567219,1612,1516.74074074074,0.0609118609334835
"CHIT1",0.815477413576704,0.571229207656675,0.243189594649555,1568.41176470588,1637.11111111111,-0.0428696784288382
"CHKB",0.0991172957249865,0.285620373945207,0.544210816586387,9988.70588235294,8531.16666666667,0.157728918635493
"CHL1",0.0227486628238181,0.19079029907243,0.719443711216934,1340.35294117647,1665.94444444444,-0.217459228296928
"CHMP2A",0.174966209662335,0.317869533091934,0.497751096005139,14745.0588235294,13411.0555555556,0.0948286233908944
"CHMP2B",0.491404006219552,0.463051333731678,0.33437086055741,42187.7058823529,41904.5185185185,0.00673518714397855
"CHP1",0.059598521872707,0.248498755813663,0.604675781355653,17606.8235294118,14314.9259259259,0.206983763483044
"CHRD",0.897793574392671,0.59411641559355,0.226128447786242,3555.17647058824,3371.46296296296,0.0530579383293155
"CHRDL1",0.937857880858358,0.603494965625069,0.219326348450429,1714.70588235294,1704.33333333333,0.00606754131053279
"CHRDL2",0.862834356979496,0.585291843333425,0.232627528200817,3502.17647058824,3296.62962962963,0.0604840017563841
"CHST1",0.556699198233295,0.487996487486831,0.311583303961586,1838.82352941176,1721.77777777778,0.065768632168639
"CHST11",0.014620639555864,0.165447357872401,0.781340163956525,7448.76470588235,6335.77777777778,0.161835626406982
"CHST12",0.141030273391643,0.301753344576654,0.520347907566535,3795.47058823529,3475.40740740741,0.0880966936435603
"CHST14",0.365734264725331,0.409716067200028,0.387517004659283,784.058823529412,859.222222222222,-0.091543539725014
"CHST15",0.0690463535125143,0.259139234986238,0.586466827662498,7298.35294117647,5944.55555555556,0.205172930221095
"CHST2",0.746040447333974,0.552969378287581,0.257298917897738,633,642.203703703704,-0.014435126706852
"CHST3",0.0335435258254213,0.216647546547322,0.66424622482482,715.294117647059,952.203703703704,-0.28608517491683
"CHST4",0.477237546076437,0.455902196896863,0.341128315019169,666,711.944444444444,-0.0667102103616177
"CHST5",0.145477630300265,0.302663667171008,0.519039710177216,424.588235294118,489.62962962963,-0.14252940625483
"CHST6",0.280168192075696,0.368069205002614,0.434070516856241,821.294117647059,996.018518518518,-0.192884561827701
"CHST9",0.281991557747924,0.368809302236248,0.433198133554082,999.235294117647,862.740740740741,0.146876050904827
"CILP",0.140540757724885,0.301753344576654,0.520347907566535,14657.9411764706,12687.2037037037,0.144388345302414
"CILP2",0.00872320665872732,0.135095287278519,0.869359800827212,1662.35294117647,2391.92592592593,-0.363864834986448
"CINP",0.125222859858655,0.295299369186499,0.529737480766433,2249.70588235294,1922.74074074074,0.157047851407655
"CIRBP",0.13684093227254,0.301069979594829,0.521332546866179,70426.7647058823,64069.0555555556,0.09461187667438
"CISD1",0.681721843208024,0.533357803253467,0.272981346612172,863,848.12962962963,0.017381201844928
"CISD2",0.891738961404743,0.592809150319361,0.227085101414464,859.411764705882,862.148148148148,-0.00317896080906349
"CKAP2",0.125811368301132,0.295299369186499,0.529737480766433,17961.1764705882,21116.3148148148,-0.161833389905785
"CKAP4",0.872050635614641,0.588407225754077,0.230322002691865,902.588235294118,846.796296296296,0.0638062875802699
"CKB",0.86577704111645,0.586472483758984,0.231752359391541,1268.64705882353,1198.42592592593,0.0569420572835012
"CKBCKM",0.422770669994409,0.436031937925667,0.360481698903697,1558.11764705882,2128.88888888889,-0.312121739017766
"CKMT1A",0.249206902846863,0.352695937762187,0.452599542367175,32508.1176470588,45643.037037037,-0.339361234194967
"CKMT2",0.205798792532808,0.332989161230568,0.477569902512791,1097.58823529412,1173.2962962963,-0.0667018754282287
"CKS1B",0.0702069748037305,0.259865471937353,0.585251420934703,8148.76470588235,7314.09259259259,0.108063366649425
"CLC",0.135200267669602,0.299790820170099,0.523181669721591,1957.23529411765,1487.72222222222,0.274286672864317
"CLCA1",0.956852310290376,0.60745869011576,0.216483250675793,1291.64705882353,1578.53703703704,-0.20058029842242
"CLCA2",0.502852663770348,0.465873338389499,0.331732143214886,2345.05882352941,2274.2962962963,0.0306398020001588
"CLCNKB",0.720324253123089,0.544612148038601,0.263912675579071,544.235294117647,573.296296296296,-0.0520210002744346
"CLEC10A",0.0565765438265761,0.246796919974716,0.607660264599622,631.588235294118,735.777777777778,-0.152690485393053
"CLEC11A",0.0576687043986968,0.247947085805472,0.605640991732784,6150.73529411765,4924.77777777778,0.222292482348165
"CLEC12A",0.280016473198549,0.368035071577244,0.434110793645193,3576.05882352941,3150.72222222222,0.126629603255254
"CLEC1B",0.335983539068029,0.394318718087752,0.404152606722678,72205.2352941177,68716.1481481481,0.0495283295586001
"CLEC2A",0.0561038091498421,0.246572115563034,0.608056038615522,1025.41176470588,1274.42592592593,-0.217401569453694
"CLEC2B",0.20517832506359,0.33235266814519,0.478400830336262,3194.35294117647,1610.12962962963,0.685069853942504
"CLEC2D",0.354793671799672,0.404547506750931,0.393030471064531,5302.70588235294,5135.64814814815,0.0320111770546401
"CLEC2L",0.189883619298108,0.324674022704352,0.488552458055468,584.235294117647,644.12962962963,-0.0975961915215184
"CLEC3B",0.145488459450858,0.302663667171008,0.519039710177216,3440.76470588235,3836.64814814815,-0.108905362430974
"CLEC4A",0.727336159178795,0.546860578003987,0.262123382846642,1228,1243.35185185185,-0.0124240094025648
"CLEC4C",0.0396740403099368,0.228662730367827,0.640804615081042,1792.47058823529,2657.59259259259,-0.393825787498479
"CLEC4D",0.0540318097026947,0.245456866536008,0.610024814218069,2477.17647058824,2745.48148148148,-0.102837071023328
"CLEC4G",0.598750196329367,0.503532958040729,0.297972098046257,9984.35294117647,10339.7222222222,-0.0349738426498781
"CLEC4M",0.268516924685485,0.36326140868299,0.439780737249451,2975.70588235294,3649.75925925926,-0.204179926819526
"CLEC6A",0.575018598094294,0.495455799256768,0.304995083853019,366.882352941176,533.444444444444,-0.374313698724814
"CLEC7A",0.515978140332543,0.471793435478769,0.326248106170179,2845.23529411765,2484.87037037037,0.135425275246434
"CLGN",0.151069412029124,0.30435100198947,0.516625264117047,6150.47058823529,7410.22222222222,-0.186331831058708
"CLIC1",0.0333857693784028,0.216647546547322,0.66424622482482,79074.5294117647,65935.6296296296,0.181711860549234
"CLIC2",0.177248023689052,0.319109603895403,0.496060125120141,18784.5294117647,15997.962962963,0.160572228115564
